"Name","X_Coord","Y_Coord"
36506,-157.756070401,21.2885273690001
38280,-157.76110017,21.2787482260001
2654,-157.762661228,21.2865125750001
10581,-157.761190653,21.2863585530001
2275,-157.750249256,21.28102897
16081,-157.752226213,21.2810906920001
20862,-157.746007601,21.2871656560001
59089,-157.754448598,21.2821100470001
20763,-157.747405641,21.279832105
2640,-157.752455038,21.2851226870001
32732,-157.756625574,21.284053864
28121,-157.760162823,21.283747584
52998,-157.760315906,21.2837596110001
2564,-157.756124977,21.2926088520001
45715,-157.762487156,21.289595837
10578,-157.754269489,21.284768851
16092,-157.761040242,21.278013566
9714,-157.756327379,21.300648268
34528,-157.760634078,21.2820522850001
50190,-157.760784498,21.2821061430001
27584,-157.746874724,21.2953732990001
19826,-157.757697257,21.276012742
34638,-157.764782362,21.285543938
36505,-157.752728474,21.2927202270001
29978,-157.753836634,21.287625124
54804,-157.752204528,21.287459257
39225,-157.754085532,21.289190524
12383,-157.75257414,21.286431153
29984,-157.7565411,21.286299598
18947,-157.7540029,21.2883202990001
34637,-157.760573196,21.2865247130001
46620,-157.762478095,21.2923598410001
19014,-157.749831893,21.283674772
23612,-157.747423873,21.284486627
27344,-157.76118156,21.291599309
16090,-157.759954606,21.280839744
55727,-157.759858849,21.2807981190001
18107,-157.76274108,21.292161552
23625,-157.745830913,21.287713221
17007,-157.755781726,21.281249917
39190,-157.762233357,21.2840910630001
10530,-157.759776162,21.2837806210001
58435,-157.759880884,21.2837289190001
19867,-157.75654342,21.290237834
29974,-157.757131056,21.290355214
46517,-157.753200275,21.288110175
45578,-157.7569924,21.2826879790001
24423,-157.75558276,21.278570426
17009,-157.756706373,21.2766810270001
45588,-157.755635587,21.280371383
45015,-157.74671111,21.2935567480001
39461,-157.747816099,21.289999261
50248,-157.762079232,21.2874568030001
2561,-157.754617746,21.2957038010001
29972,-157.754722346,21.295730904
34636,-157.762344042,21.288768541
22556,-157.750923896,21.2820003890001
18047,-157.756502345,21.2917682240001
32866,-157.76241871,21.289176819
48405,-157.757563215,21.286773527
36513,-157.757405257,21.287045488
56624,-157.757054852,21.2911470510001
23545,-157.753771657,21.2843926100001
8693,-157.754191208,21.2856988450001
44718,-157.763392419,21.286397734
25500,-157.747340219,21.2840925240001
19825,-157.755301025,21.278656213
16177,-157.753577247,21.2959900930001
56585,-157.754056464,21.2797399030001
50337,-157.754210735,21.298177245
16064,-157.748690988,21.2817646570001
15752,-157.760617682,21.281274739
38328,-157.756832398,21.285097077
57547,-157.755961775,21.287605919
10569,-157.754698709,21.290728759
17022,-157.760947609,21.280458475
58421,-157.75466162,21.2819402100001
13571,-157.746080922,21.2949038450001
54468,-157.755310796,21.293017542
11147,-157.747218225,21.2851157040001
61449,-157.759916167,21.277007891
61448,-157.75988154,21.27680115
190507,-157.752952815,21.289097988
190508,-157.752901734,21.28899683
190506,-157.752394547,21.289021893
