OBJECTID_12,OBJECTID,PolygonID,StreamLink,StreamLen,DSNodeID,DSWSID,US1WSID,US2WSID,Area_M,Area_Acre,Area_SqMi,AveSlope,Shape_Leng,Percent_Ar,OBJECTID_1,POLYGONI_1,VALUE_1,ORIG_FID,POINT_X,POINT_Y
6177,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7488784,21.28245534
6178,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7489269,21.28241053
6179,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7489755,21.28236573
6180,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7490241,21.28232092
6181,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7490726,21.28227611
6182,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7491212,21.2822313
6183,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7491694,21.28223166
6184,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7492176,21.28223202
6185,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7492662,21.28218721
6186,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7493147,21.2821424
6187,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7493629,21.28214276
6188,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7494111,21.28214312
6189,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7494597,21.28209831
6190,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7495083,21.2820535
6191,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7495568,21.28200869
6192,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7496054,21.28196389
6193,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.749654,21.28191908
6194,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7497025,21.28187427
6195,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7497511,21.28182946
6196,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7497997,21.28178465
6197,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7498479,21.28178501
6198,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7498961,21.28178537
6199,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7499446,21.28174056
6200,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7499932,21.28169575
6201,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7500418,21.28165094
6202,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7500422,21.28160578
6203,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7500425,21.28156061
6204,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7500429,21.28151545
6205,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7500911,21.2815158
6206,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7501393,21.28151616
6207,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7501875,21.28151652
6208,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7502361,21.28147171
6209,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7502846,21.2814269
6210,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7503332,21.28138209
6211,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7503818,21.28133729
6212,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7504303,21.28129248
6213,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7504307,21.28124731
6214,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7504311,21.28120215
6215,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7504797,21.28115734
6216,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7505282,21.28111253
6217,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7505768,21.28106772
6218,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7506254,21.28102291
6219,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.750674,21.2809781
6220,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7507221,21.28097846
6221,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7507703,21.28097882
6222,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7508189,21.28093401
6223,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7508675,21.2808892
6224,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.750916,21.28084439
6225,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7509646,21.28079958
6226,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510132,21.28075478
6227,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510618,21.28070997
6228,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7511103,21.28066516
6229,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7511589,21.28062035
6230,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512075,21.28057554
6231,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751256,21.28053073
6232,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513046,21.28048592
6233,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513532,21.28044112
6234,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514018,21.28039631
6235,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514503,21.2803515
6236,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514985,21.28035185
6237,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515467,21.28035221
6238,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515949,21.28035257
6239,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515945,21.28039774
6240,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515459,21.28044254
6241,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514974,21.28048735
6242,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751497,21.28053252
6243,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514966,21.28057768
6244,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751448,21.28062249
6245,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513995,21.2806673
6246,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513509,21.28071211
6247,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513023,21.28075692
6248,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512538,21.28080173
6249,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512052,21.28084654
6250,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7511566,21.28089135
6251,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751108,21.28093615
6252,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510595,21.28098096
6253,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510109,21.28102577
6254,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510105,21.28107094
6255,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510101,21.2811161
6256,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7510579,21.28116163
6257,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7511058,21.28120715
6258,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7511536,21.28125267
6259,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512014,21.2812982
6260,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751201,21.28134336
6261,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512006,21.28138853
6262,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512484,21.28143405
6263,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7512962,21.28147957
6264,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751344,21.2815251
6265,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513922,21.28152546
6266,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514404,21.28152581
6267,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514882,21.28157134
6268,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751536,21.28161686
6269,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515842,21.28161722
6270,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516324,21.28161757
6271,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516802,21.2816631
6272,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516798,21.28170826
6273,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516795,21.28175343
6274,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517273,21.28179895
6275,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517751,21.28184448
6276,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517265,21.28188928
6277,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516779,21.28193409
6278,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516775,21.28197926
6279,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516772,21.28202442
6280,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516768,21.28206959
6281,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516764,21.28211476
6282,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751676,21.28215992
6283,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516756,21.28220509
6284,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516753,21.28225025
6285,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516749,21.28229542
6286,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516745,21.28234059
6287,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516741,21.28238575
6288,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516737,21.28243092
6289,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516734,21.28247608
6290,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516248,21.28252089
6291,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515762,21.2825657
6292,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515758,21.28261087
6293,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515755,21.28265603
6294,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515751,21.2827012
6295,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515747,21.28274637
6296,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515743,21.28279153
6297,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515739,21.2828367
6298,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515735,21.28288186
6299,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515732,21.28292703
6300,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515728,21.2829722
6301,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515724,21.28301736
6302,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516202,21.28306288
6303,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751668,21.28310841
6304,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517158,21.28315393
6305,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517636,21.28319945
6306,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7518114,21.28324498
6307,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7518593,21.2832905
6308,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7519071,21.28333602
6309,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7519553,21.28333638
6310,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7520034,21.28333674
6311,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7520513,21.28338226
6312,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7520991,21.28342778
6313,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7521469,21.28347331
6314,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7521947,21.28351883
6315,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522425,21.28356435
6316,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522903,21.28360988
6317,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7523381,21.2836554
6318,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7523859,21.28370092
6319,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7524337,21.28374645
6320,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7524333,21.28379161
6321,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.752433,21.28383678
6322,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7523844,21.28388159
6323,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7523358,21.2839264
6324,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522872,21.2839712
6325,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522387,21.28401601
6326,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522383,21.28406118
6327,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7522379,21.28410634
6328,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7521893,21.28415115
6329,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7521408,21.28419596
6330,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7521404,21.28424113
6331,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.75214,21.28428629
6332,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7520914,21.2843311
6333,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7520429,21.28437591
6334,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7519943,21.28442072
6335,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7519457,21.28446553
6336,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7518972,21.28451034
6337,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7518486,21.28455515
6338,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7518,21.28459996
6339,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517514,21.28464476
6340,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7517029,21.28468957
6341,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516547,21.28468922
6342,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7516065,21.28468886
6343,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515579,21.28473367
6344,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7515093,21.28477848
6345,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514608,21.28482328
6346,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514604,21.28486845
6347,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.75146,21.28491362
6348,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514596,21.28495878
6349,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514592,21.28500395
6350,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514589,21.28504911
6351,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514585,21.28509428
6352,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514099,21.28513909
6353,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513613,21.2851839
6354,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.751361,21.28522906
6355,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7513606,21.28527423
6356,7,4,5,1243,-1,12,-1,-1,464912.4999,114.8822033,0.179503443,29.64323071,4317.386361,52,5,4,243405,6,-157.7514084,21.28531975
