"node1","x_coord","y_coord"
779,-157.754779782761,21.2864590966101
780,-157.754706027561,21.2863781962968
781,-157.754629702998,21.2862777195411
782,-157.75455337304,21.2861808274832
783,-157.754461822055,21.2860373145705
784,-157.754396977339,21.285933269305
785,-157.754305474018,21.2857610806094
786,-157.754261196797,21.2856716169516
787,-157.753046683957,21.2897186399034
788,-157.75301553414,21.289683344211
789,-157.755955155306,21.2900571339296
790,-157.755860385648,21.2896379338436
791,-157.755911312457,21.2897035187025
792,-157.755860385648,21.2896379338436
793,-157.752182833871,21.2896686915569
794,-157.752256113329,21.2893229265119
795,-157.75113665793,21.2849456877933
796,-157.75094693965,21.2848868199708
797,-157.756420433057,21.2873354508704
798,-157.756837873169,21.287123915936
799,-157.752025017241,21.2885362481494
800,-157.752089653315,21.2885275049405
801,-157.755541537312,21.2886204291895
802,-157.755660904327,21.2885952256892
803,-157.753819039717,21.2906931173935
804,-157.75387969719,21.2906480208895
805,-157.750772851586,21.2847037296934
806,-157.750454417837,21.2843352927396
807,-157.745003401186,21.2805942290405
808,-157.745035591519,21.2804743629016
809,-157.74532517052,21.2817119343583
810,-157.745478989664,21.2816400335607
811,-157.746334187373,21.2816333623898
812,-157.745545742742,21.2816139145506
813,-157.745629704347,21.2815918559794
814,-157.745711499486,21.281577861629
815,-157.745877197774,21.2815760944612
816,-157.74581049236,21.2815739774571
817,-157.746862984239,21.2888935389058
818,-157.746758063933,21.2888230599363
819,-157.747371285556,21.2870753390557
820,-157.7475066659,21.2868833346982
821,-157.756377396,21.2973007512288
822,-157.756213718488,21.2972610524557
823,-157.754474286659,21.2967104569221
824,-157.754357408967,21.2966620563089
825,-157.756580853224,21.2988632189624
826,-157.756563744521,21.2986393336384
827,-157.754324034227,21.2813306469918
828,-157.754279634697,21.2813156975615
829,-157.754182384709,21.281289789892
830,-157.748554491197,21.2815034004616
831,-157.748747843638,21.2813613165716
832,-157.748886791592,21.2812606158848
833,-157.748909193704,21.2812565212715
834,-157.745131063548,21.2852501847483
835,-157.745649725055,21.2851965662686
836,-157.746865288302,21.2909145799439
837,-157.747119434015,21.2904873372209
838,-157.747793588303,21.291981969992
839,-157.747713193409,21.2919707509495
840,-157.745734201072,21.2807329881369
841,-157.745737497987,21.2807173102557
842,-157.752036836131,21.2903724326417
843,-157.752067413081,21.2902085572791
844,-157.755900883019,21.2915982967241
845,-157.755913661486,21.291573870238
846,-157.755982718628,21.2914449290403
847,-157.756000219435,21.2914187758558
848,-157.756094233662,21.2992663751431
849,-157.756074426993,21.2986858025078
850,-157.752595381672,21.2930449992274
851,-157.752683917229,21.2930164610409
852,-157.752374867906,21.2857177117031
853,-157.752413471305,21.285687228283
854,-157.753250497313,21.2824366683176
855,-157.753262705609,21.2824135377546
856,-157.753305807417,21.2823752805947
857,-157.753335429287,21.2823641011224
858,-157.752430256251,21.2850120919346
859,-157.752210090523,21.2846877541366
860,-157.747963564667,21.2899980979339
861,-157.747964548525,21.2899063059313
862,-157.748407314446,21.2884578479513
863,-157.748302325792,21.2882371795023
864,-157.753857970469,21.2891434542071
865,-157.754086724723,21.2891360060219
866,-157.752746236649,21.292637624327
867,-157.752790969827,21.2924548389198
868,-157.752417641461,21.2921856862205
869,-157.752333694245,21.2921057499804
870,-157.75592082009,21.2868381284769
871,-157.755794731542,21.2867095901755
872,-157.757081697362,21.2902284880543
873,-157.756781409235,21.2901973391359
874,-157.754290146873,21.2869190117031
875,-157.754248001944,21.2868717406384
876,-157.749331662826,21.2843516541056
877,-157.749352770814,21.2842445376554
878,-157.749385729168,21.28407780065
879,-157.75231236952,21.2845923180811
880,-157.752236589047,21.2844307216006
881,-157.745032808118,21.2829140689292
882,-157.745221124355,21.2828680299357
883,-157.757211877826,21.2742448786983
884,-157.757143209192,21.2740307842933
885,-157.754357408967,21.2966620563089
886,-157.754306019907,21.2966181370174
887,-157.755872930291,21.3006476043035
888,-157.755436044138,21.3005978241303
889,-157.745888328683,21.2856811920335
890,-157.746393481474,21.2854278485165
891,-157.746586688225,21.2925991549271
892,-157.74681652796,21.2922161327684
893,-157.747951066788,21.2818018494758
894,-157.7478031436,21.2813993542968
895,-157.756595138055,21.2813570690735
896,-157.756555564288,21.2813095884668
897,-157.754046002521,21.2805107161967
898,-157.754232210748,21.2804700848266
899,-157.75440115469,21.2804345885854
900,-157.746917042487,21.2910655410419
901,-157.746788712829,21.2910126689995
902,-157.747180323513,21.2939194649114
903,-157.747069974899,21.2935511430708
904,-157.748099829943,21.2932146545327
905,-157.747840376432,21.2929611932046
906,-157.747737198113,21.2923461315688
907,-157.747793588303,21.291981969992
908,-157.747784235354,21.2929019009021
909,-157.747499072924,21.2926251606227
910,-157.746396966347,21.2947366698615
911,-157.746923651605,21.293986981514
912,-157.746540803915,21.2939772427556
913,-157.747180323513,21.2939194649114
914,-157.752067413081,21.2902085572791
915,-157.752106260196,21.2900349332656
916,-157.75620213522,21.2889596741497
917,-157.756174436101,21.2888321170087
918,-157.756159332887,21.2887138075962
919,-157.756124870866,21.2885171555424
920,-157.754525703598,21.2995238627361
921,-157.754517750893,21.2994574657895
922,-157.75457824469,21.2993163729523
923,-157.754570175073,21.2990916107893
924,-157.750965041204,21.2819856106474
925,-157.751059091404,21.281948759128
926,-157.756899167363,21.2835665936234
927,-157.757062614648,21.2835267428649
928,-157.754586371864,21.2836447213269
929,-157.754528741508,21.2836365509861
930,-157.752930343161,21.2896893265013
931,-157.75301553414,21.289683344211
932,-157.755903155606,21.290195842664
933,-157.755955155306,21.2900571339296
934,-157.757156056007,21.2901129107823
935,-157.757336981616,21.2899418291522
936,-157.757489763842,21.2751567876557
937,-157.757550734279,21.2751406816972
938,-157.756408149217,21.2754123515988
939,-157.756362223538,21.2752101417347
940,-157.756253190632,21.2747624025629
941,-157.756192275953,21.2745223393346
942,-157.756176608863,21.2744503540007
943,-157.746312472343,21.2819265215917
944,-157.746319260426,21.2817394401231
945,-157.746765744144,21.2860390007993
946,-157.746687913217,21.2858948115963
947,-157.7517979699,21.2840278118341
948,-157.751739645268,21.2839965181249
949,-157.751680226161,21.2839613735187
950,-157.756385749802,21.289442430224
951,-157.756550352717,21.289373784073
952,-157.756048415002,21.2981635625984
953,-157.756535613728,21.2980332328474
954,-157.756229415255,21.299992925733
955,-157.756019697851,21.2999762397117
956,-157.754762666864,21.2991117169323
957,-157.754570175073,21.2990916107893
958,-157.750268956047,21.2811025744243
959,-157.750259487086,21.2810575031014
960,-157.750965041204,21.2819856106474
961,-157.750873203336,21.2817982135168
962,-157.750777357189,21.2815927013422
963,-157.750648944793,21.281322554892
964,-157.75050041726,21.2810074513329
965,-157.75050041726,21.2810074513329
966,-157.750411542659,21.2808051533352
967,-157.750308767236,21.2805727262503
968,-157.748598736043,21.2887561341883
969,-157.748368889113,21.2886781099069
970,-157.747990167512,21.2943720325433
971,-157.747758097458,21.2941468512962
972,-157.747990167512,21.2943720325433
973,-157.748192729911,21.2941935413988
974,-157.754261196797,21.2856716169516
975,-157.754046276814,21.2852373676105
976,-157.753901476072,21.2849181361631
977,-157.753844387109,21.2847918506635
978,-157.751957347753,21.288329119893
979,-157.752065815885,21.2878109440199
980,-157.752085474165,21.2876375214545
981,-157.757361268708,21.2962815990167
982,-157.757324874044,21.2960118329798
983,-157.751413846072,21.2849526161704
984,-157.751392667038,21.284883483486
985,-157.75308532153,21.2892279967747
986,-157.753110210268,21.2890550967154
987,-157.754659758341,21.2911891213809
988,-157.754705048199,21.2911120638707
989,-157.747272082241,21.284187591684
990,-157.747217741605,21.2841395382092
991,-157.747127474853,21.2840728462849
992,-157.746895484839,21.2839499350415
993,-157.74701284007,21.2860856162582
994,-157.746765744144,21.2860390007993
995,-157.756357826752,21.2754272479692
996,-157.756408149217,21.2754123515988
997,-157.757211877826,21.2742448786983
998,-157.75726367248,21.2742266728227
999,-157.755598121756,21.2966175479615
1000,-157.756027736891,21.2965636650811
1001,-157.755325859201,21.2966415571622
1002,-157.755480279991,21.2966198619171
1003,-157.752612751178,21.2809089935553
1004,-157.752681629354,21.2807760108043
1005,-157.753984666059,21.2809664215632
1006,-157.753956139564,21.2808995362846
1007,-157.753878216007,21.280732399081
1008,-157.753820412082,21.2806101767183
1009,-157.757445929086,21.2879907742549
1010,-157.757541851675,21.2879330611619
1011,-157.755406108405,21.2870351087833
1012,-157.75571238332,21.2867731308754
1013,-157.753928813664,21.2871701087136
1014,-157.754248001944,21.2868717406384
1015,-157.756602987338,21.2995730511554
1016,-157.756667606325,21.2992510057294
1017,-157.750496621222,21.283476005813
1018,-157.750715893923,21.2834250817022
1019,-157.751055266587,21.2833491312575
1020,-157.751399049526,21.2832709495947
1021,-157.751445321444,21.2832638143736
1022,-157.755568543953,21.2785083360909
1023,-157.755568274157,21.2784494071145
1024,-157.74621311974,21.2897998828583
1025,-157.746839040689,21.2897929562799
1026,-157.746502529668,21.2890758269879
1027,-157.746862984239,21.2888935389058
1028,-157.747119434015,21.2904873372209
1029,-157.7470162503,21.290243438384
1030,-157.754306019907,21.2966181370174
1031,-157.753708129926,21.2960560517454
1032,-157.755068455245,21.2966981766796
1033,-157.754937542733,21.2966497562813
1034,-157.748521396145,21.2784749910281
1035,-157.748225077625,21.2783488988827
1036,-157.755878995319,21.2801525620911
1037,-157.755859294771,21.2800767654304
1038,-157.755859294771,21.2800767654304
1039,-157.755912188397,21.280061851973
1040,-157.749988473689,21.280007777537
1041,-157.750039539893,21.2799879384926
1042,-157.746711449374,21.2918395362656
1043,-157.746805569721,21.2918381836853
1044,-157.754762666864,21.2991117169323
1045,-157.754774601766,21.298942475315
1046,-157.754867974777,21.2988497920843
1047,-157.754755193497,21.2988086543959
1048,-157.75470612199,21.2980796945224
1049,-157.755283127015,21.2979495014684
1050,-157.755709442537,21.2801131502018
1051,-157.755770416571,21.2800948507968
1052,-157.755859294771,21.2800767654304
1053,-157.745375079296,21.2864336718765
1054,-157.745404553677,21.2860899141183
1055,-157.749152530465,21.2904857256358
1056,-157.749189165248,21.2900185629064
1057,-157.74755883827,21.2903680115745
1058,-157.747849127735,21.2903114118423
1059,-157.746905345006,21.2948895824883
1060,-157.746789925115,21.2948674654612
1061,-157.747834580302,21.2918120763663
1062,-157.747870837369,21.2915414029135
1063,-157.752028416678,21.2907560951177
1064,-157.752030301657,21.2905410771091
1065,-157.752130969069,21.2900519952034
1066,-157.752106260196,21.2900349332656
1067,-157.752730155872,21.2823833142386
1068,-157.752143978662,21.281118982555
1069,-157.754443331095,21.2820541039138
1070,-157.754428571421,21.2820220232978
1071,-157.756420280172,21.2906419028016
1072,-157.756435435547,21.2905924769613
1073,-157.756462426899,21.290459889912
1074,-157.756474107294,21.2903344497751
1075,-157.756477079554,21.2902319648334
1076,-157.756931096893,21.2960684929666
1077,-157.757324874044,21.2960118329798
1078,-157.745003401186,21.2805942290405
1079,-157.744719757711,21.28051049946
1080,-157.744672444378,21.2804942927775
1081,-157.744628439651,21.2804701432825
1082,-157.754248001944,21.2868717406384
1083,-157.754204379429,21.2868304905348
1084,-157.756606670062,21.2972791639023
1085,-157.756766622582,21.2967401210598
1086,-157.74777075002,21.2807813204017
1087,-157.747720131679,21.2805612985651
1088,-157.747704108458,21.2804836753814
1089,-157.747633105184,21.2801397179737
1090,-157.747609042024,21.2800412664913
1091,-157.747594819245,21.2799853484451
1092,-157.757330040649,21.2881327457297
1093,-157.757445929086,21.2879907742549
1094,-157.752690029022,21.2865102545447
1095,-157.752660131959,21.2863852973437
1096,-157.75626502571,21.2889538321537
1097,-157.756735367543,21.2889482599543
1098,-157.752606323723,21.2889207290085
1099,-157.752471375953,21.2888203493796
1100,-157.757281413406,21.2906885524348
1101,-157.75710813833,21.2906718475278
1102,-157.750454417837,21.2843352927396
1103,-157.750470085826,21.2841891349207
1104,-157.756417770164,21.2842743285975
1105,-157.756447929828,21.2842420483319
1106,-157.75651896278,21.2841376928004
1107,-157.756592211661,21.2840250383249
1108,-157.754659758341,21.2911891213809
1109,-157.754421301302,21.2910682453033
1110,-157.754567265767,21.2958100359045
1111,-157.754725407052,21.2956565594027
1112,-157.754900048199,21.2955168713066
1113,-157.754913639653,21.2955124817157
1114,-157.75503630628,21.2954949827073
1115,-157.75113665793,21.2849456877933
1116,-157.751392667038,21.284883483486
1117,-157.755655145968,21.292644282008
1118,-157.755642178644,21.2925570010049
1119,-157.754421301302,21.2910682453033
1120,-157.754444505609,21.2910242126973
1121,-157.754545080391,21.2846312254508
1122,-157.7544600378,21.2845492009849
1123,-157.745649725055,21.2851965662686
1124,-157.745723560294,21.2848820094972
1125,-157.746490144205,21.2809000228178
1126,-157.745640182348,21.2807278485114
1127,-157.758569335207,21.2750268365193
1128,-157.758687609546,21.2749908114768
1129,-157.750480472995,21.279335733957
1130,-157.750579268019,21.279314804035
1131,-157.750601296013,21.2793145576208
1132,-157.755313529496,21.3006959239777
1133,-157.754987322907,21.3006572261501
1134,-157.745649725055,21.2851965662686
1135,-157.745763155645,21.2851888644745
1136,-157.754867974777,21.2988497920843
1137,-157.755270025691,21.2988230822195
1138,-157.75485073927,21.281983601562
1139,-157.754817227833,21.2819041347681
1140,-157.755719640849,21.2819392092272
1141,-157.755808160218,21.281916756753
1142,-157.754694630453,21.2932496363617
1143,-157.754862960157,21.2932247907915
1144,-157.745032808118,21.2829140689292
1145,-157.744988383407,21.2828756328042
1146,-157.744968118983,21.282854537407
1147,-157.747317300153,21.2791059185034
1148,-157.747222499019,21.278945218647
1149,-157.751971547149,21.2838589605227
1150,-157.75193789272,21.2837855281796
1151,-157.751830691733,21.2835630745763
1152,-157.751761906187,21.2834205967832
1153,-157.751738129911,21.2833679756516
1154,-157.754453884639,21.2957647694286
1155,-157.754441407445,21.2957597835872
1156,-157.754137912335,21.2953589854289
1157,-157.75503630628,21.2954949827073
1158,-157.755304837548,21.2954624254506
1159,-157.7517979699,21.2840278118341
1160,-157.751855703678,21.2839726456211
1161,-157.751931088449,21.283901849191
1162,-157.751971547149,21.2838589605227
1163,-157.749837338123,21.2836276746775
1164,-157.74976877381,21.2835744501008
1165,-157.755217391969,21.2879201199177
1166,-157.75518994466,21.2878661192261
1167,-157.754556545848,21.2907704671833
1168,-157.754614597985,21.2907462925074
1169,-157.753151329071,21.2897165372884
1170,-157.753034508036,21.2895346736863
1171,-157.756259623483,21.2935621885442
1172,-157.755865471314,21.2934472183145
1173,-157.754929527076,21.2865346684403
1174,-157.755207588459,21.2863028951625
1175,-157.75267681888,21.2860668492058
1176,-157.752509571959,21.2859623569772
1177,-157.752388119416,21.2889865818653
1178,-157.752606323723,21.2889207290085
1179,-157.754693077324,21.2890336649717
1180,-157.755068882423,21.2889134552918
1181,-157.755068882423,21.2889134552918
1182,-157.755541537312,21.2886204291895
1183,-157.757399423345,21.2881388683141
1184,-157.757330040649,21.2881327457297
1185,-157.747340146531,21.2877363092833
1186,-157.74731555367,21.2874924922847
1187,-157.746806829671,21.2852068832911
1188,-157.747230707131,21.2849795292819
1189,-157.755808160218,21.281916756753
1190,-157.755776641679,21.2818823855637
1191,-157.755653805978,21.2817873604984
1192,-157.755566171542,21.2817254026053
1193,-157.752763089045,21.2810230096043
1194,-157.753151408211,21.2808732508998
1195,-157.753611008541,21.2806896363177
1196,-157.753820412082,21.2806101767183
1197,-157.750308767236,21.2805727262503
1198,-157.750410539914,21.2805286163027
1199,-157.753524168206,21.2838896049214
1200,-157.753621897533,21.2838494016286
1201,-157.75386915174,21.2837513305595
1202,-157.754144319105,21.282120781449
1203,-157.754241561899,21.2821146615624
1204,-157.751392667038,21.284883483486
1205,-157.752210090523,21.2846877541366
1206,-157.753258921262,21.2927874261988
1207,-157.753026237871,21.2927260447712
1208,-157.753026237871,21.2927260447712
1209,-157.752812618308,21.2926817684489
1210,-157.75291694686,21.2908942723528
1211,-157.752883599099,21.2908556824439
1212,-157.755270025691,21.2988230822195
1213,-157.755485612971,21.2988124774139
1214,-157.755592113385,21.2978298340796
1215,-157.755801944104,21.2977755420077
1216,-157.747358961247,21.2938737595664
1217,-157.748099829943,21.2932146545327
1218,-157.748742284928,21.288806273191
1219,-157.748598736043,21.2887561341883
1220,-157.749276780799,21.2846639877529
1221,-157.749282752297,21.2846299996748
1222,-157.75553302343,21.2924994452932
1223,-157.755571955981,21.2923655452338
1224,-157.755641120142,21.2921720839745
1225,-157.755691060394,21.2920395302002
1226,-157.755764008003,21.291871165422
1227,-157.755833088526,21.2917278863329
1228,-157.755900883019,21.2915982967241
1229,-157.754614597985,21.2907462925074
1230,-157.754594371333,21.2905452598559
1231,-157.752767730446,21.2890062644276
1232,-157.752606323723,21.2889207290085
1233,-157.749513402322,21.2836984827988
1234,-157.749645251927,21.2836711308181
1235,-157.749837338123,21.2836276746775
1236,-157.757474153409,21.2907025117116
1237,-157.757281413406,21.2906885524348
1238,-157.753306514284,21.2882512664828
1239,-157.753293501094,21.2881284424737
1240,-157.75699831582,21.2828862385091
1241,-157.756969461971,21.2827945553245
1242,-157.756934770623,21.2826809268833
1243,-157.752210090523,21.2846877541366
1244,-157.752236589047,21.2844307216006
1245,-157.745723560294,21.2848820094972
1246,-157.745758176099,21.2844741210839
1247,-157.746765339449,21.2838796305406
1248,-157.746142776568,21.2835358269169
1249,-157.74733259942,21.2862970621597
1250,-157.74701284007,21.2860856162582
1251,-157.756120789743,21.2744597779964
1252,-157.756176608863,21.2744503540007
1253,-157.746299596749,21.2883629757708
1254,-157.746169508916,21.2882840359795
1255,-157.747481483084,21.2797073068468
1256,-157.747406848347,21.2793521267993
1257,-157.756027736891,21.2965636650811
1258,-157.756112113983,21.2964629473072
1259,-157.754022012206,21.2797033768094
1260,-157.754001115559,21.2796848930435
1261,-157.753991608826,21.2796624045964
1262,-157.747601580349,21.2808190505588
1263,-157.747601118996,21.2808127058418
1264,-157.747703580556,21.2807939783594
1265,-157.747771153816,21.2807816270705
1266,-157.74777075002,21.2807813204017
1267,-157.748173907999,21.2896622874846
1268,-157.748265735076,21.2895662326955
1269,-157.752048310581,21.2909720160458
1270,-157.752028416678,21.2907560951177
1271,-157.757954819459,21.2831242350954
1272,-157.757815428139,21.2827581255871
1273,-157.749270865058,21.2846976502764
1274,-157.749276780799,21.2846639877529
1275,-157.757039779063,21.2937838876164
1276,-157.75708139519,21.2937238057091
1277,-157.757113771683,21.293665363266
1278,-157.757148403676,21.2935444008535
1279,-157.75727822531,21.2931190287202
1280,-157.757343100604,21.2929275189899
1281,-157.757425318424,21.2926593942157
1282,-157.757496748876,21.2924073879906
1283,-157.757563805925,21.2921977308407
1284,-157.757583609896,21.2921367379201
1285,-157.75609594777,21.2993166166686
1286,-157.756094233662,21.2992663751431
1287,-157.756313097172,21.2874124400321
1288,-157.756420433057,21.2873354508704
1289,-157.755945131463,21.299266330177
1290,-157.755566555552,21.2991893365187
1291,-157.755393932484,21.2978841432387
1292,-157.755592113385,21.2978298340796
1293,-157.75536734133,21.299866083553
1294,-157.755542201012,21.299822659788
1295,-157.754687188563,21.2757692583447
1296,-157.754777535355,21.2757495173264
1297,-157.755064012594,21.275679675077
1298,-157.755281438088,21.275628764456
1299,-157.754804600452,21.2957265950064
1300,-157.754900048199,21.2955168713066
1301,-157.754137461774,21.2837973623584
1302,-157.75403212868,21.2837737650473
1303,-157.753904393473,21.283754241665
1304,-157.75386915174,21.2837513305595
1305,-157.756757336182,21.2820747118785
1306,-157.756812424154,21.2820647482895
1307,-157.755865471314,21.2934472183145
1308,-157.755353882975,21.2932974263352
1309,-157.746125930467,21.2943943429246
1310,-157.746142675844,21.2941346843683
1311,-157.746141334055,21.2941332256679
1312,-157.74681652796,21.2922161327684
1313,-157.74668707235,21.2919492310722
1314,-157.754472742523,21.2988800542711
1315,-157.754755193497,21.2988086543959
1316,-157.754691527792,21.2998487122483
1317,-157.754709468367,21.2995702785456
1318,-157.754281003466,21.2891059245988
1319,-157.754693077324,21.2890336649717
1320,-157.752939148423,21.2890339824324
1321,-157.752767730446,21.2890062644276
1322,-157.757081697362,21.2902284880543
1323,-157.757019040696,21.2901507785356
1324,-157.757336981616,21.2899418291522
1325,-157.757319156154,21.2898404836515
1326,-157.755938375755,21.2913784322689
1327,-157.755486486212,21.2911218619844
1328,-157.749805778214,21.2794930793422
1329,-157.750023210003,21.27943998157
1330,-157.750341644651,21.2793653774103
1331,-157.750480472995,21.279335733957
1332,-157.754474286659,21.2967104569221
1333,-157.75475504421,21.2966757943525
1334,-157.749167550042,21.2890401239026
1335,-157.749077491033,21.2889199052295
1336,-157.748878435092,21.2929009889895
1337,-157.748823544071,21.2928396992928
1338,-157.747793588303,21.291981969992
1339,-157.747834580302,21.2918120763663
1340,-157.747499072924,21.2926251606227
1341,-157.747737198113,21.2923461315688
1342,-157.748909193704,21.2812565212715
1343,-157.749146768509,21.2812340382204
1344,-157.749465838078,21.2812156138096
1345,-157.749576352167,21.2812116289136
1346,-157.750259487086,21.2810575031014
1347,-157.75050041726,21.2810074513329
1348,-157.747833201641,21.2900117505419
1349,-157.747963564667,21.2899980979339
1350,-157.747222499019,21.278945218647
1351,-157.746991370555,21.2780424971635
1352,-157.746389225882,21.2816454402849
1353,-157.746453785514,21.2816435202323
1354,-157.746334187373,21.2816333623898
1355,-157.746552806267,21.2816235004242
1356,-157.746632494294,21.2815832836417
1357,-157.746684201715,21.281547057151
1358,-157.746729460096,21.2815067882078
1359,-157.746763972479,21.2814584352586
1360,-157.746794188801,21.2814060416555
1361,-157.74680935137,21.28134757583
1362,-157.746818059506,21.2812890992126
1363,-157.746818131452,21.2812467447415
1364,-157.746816048622,21.2812064047519
1365,-157.746801065017,21.2811599943383
1366,-157.746783929335,21.2811135803275
1367,-157.746751738102,21.2810631103743
1368,-157.746717377705,21.2810227209219
1369,-157.746676550283,21.2809883722156
1370,-157.74663787224,21.2809560442861
1371,-157.7465905688,21.2809337878641
1372,-157.746541104288,21.2809175784835
1373,-157.746490144205,21.2809000228178
1374,-157.755257979272,21.2946087448977
1375,-157.75520931246,21.2942504567932
1376,-157.755194220937,21.2941249779854
1377,-157.755182937143,21.2940102577672
1378,-157.755183120604,21.2938991393339
1379,-157.755190989672,21.2937665244056
1380,-157.755210326895,21.2936375112622
1381,-157.755225810523,21.2935264153119
1382,-157.755245046122,21.2934583375323
1383,-157.755296897434,21.2932859141137
1384,-157.75553661802,21.2966033881359
1385,-157.755519166676,21.2965342221767
1386,-157.755507834319,21.2964481786406
1387,-157.755372650028,21.2954529573881
1388,-157.755365280084,21.2877446046298
1389,-157.755679295463,21.2874657329573
1390,-157.752964252998,21.2902698047077
1391,-157.752934950388,21.2902273710964
1392,-157.756100275307,21.2880014608987
1393,-157.756495808834,21.2879385497243
1394,-157.754725407052,21.2956565594027
1395,-157.754900048199,21.2955168713066
1396,-157.752210833363,21.2826008404565
1397,-157.752293138418,21.2825624645861
1398,-157.754640023618,21.28825929563
1399,-157.75518994466,21.2878661192261
1400,-157.752553061375,21.2924441207996
1401,-157.752417641461,21.2921856862205
1402,-157.756669508391,21.2843514112886
1403,-157.756583308373,21.2843033461226
1404,-157.756518019391,21.2842644090753
1405,-157.756494536294,21.2842547620477
1406,-157.753962831419,21.2861440236279
1407,-157.753788900737,21.2858635097932
1408,-157.757197701812,21.2846572985955
1409,-157.756669508391,21.2843514112886
1410,-157.746279813463,21.2823199426113
1411,-157.746451744053,21.2823127084648
1412,-157.754268454326,21.2967013854606
1413,-157.754357408967,21.2966620563089
1414,-157.755619202764,21.2811768152579
1415,-157.75567318367,21.2811701404896
1416,-157.755724588919,21.2811662581163
1417,-157.74958363128,21.2803808289122
1418,-157.749572971615,21.2803455539042
1419,-157.747737198113,21.2923461315688
1420,-157.747272129006,21.2922213578295
1421,-157.749068960964,21.2847791819138
1422,-157.749127066161,21.2847772519686
1423,-157.749017321892,21.2847750711127
1424,-157.749204555346,21.2847652658044
1425,-157.748950649753,21.2847527868117
1426,-157.749251952316,21.2847330664779
1427,-157.748849557861,21.2847243997113
1428,-157.749270865058,21.2846976502764
1429,-157.748737739755,21.284675828227
1430,-157.748664650054,21.2846313477585
1431,-157.74859586091,21.2845888907647
1432,-157.748503441181,21.2845221961425
1433,-157.756477079554,21.2902319648334
1434,-157.756478162337,21.2901946609549
1435,-157.756470766313,21.2900405171562
1436,-157.756448031451,21.2899114428589
1437,-157.756421435801,21.2898038704523
1438,-157.756375782616,21.289656840291
1439,-157.756338406792,21.2895223655648
1440,-157.746319260426,21.2817394401231
1441,-157.746334187373,21.2816333623898
1442,-157.74621311974,21.2897998828583
1443,-157.746205755191,21.2897968980085
1444,-157.75774977763,21.2760000441668
1445,-157.757806702917,21.2759878457625
1446,-157.749456075937,21.2837288717901
1447,-157.749513402322,21.2836984827988
1448,-157.756592211661,21.2840250383249
1449,-157.756616874669,21.2839856525159
1450,-157.756728392401,21.283821351774
1451,-157.756849110198,21.2836431708957
1452,-157.756899167363,21.2835665936234
1453,-157.755860385648,21.2896379338436
1454,-157.7562822837,21.2895340252751
1455,-157.756687912117,21.2936837894754
1456,-157.756259623483,21.2935621885442
1457,-157.753342918841,21.2879979679319
1458,-157.753529501186,21.2875185123695
1459,-157.752236589047,21.2844307216006
1460,-157.75302922272,21.28412704123
1461,-157.755407697507,21.2785327257048
1462,-157.755487387333,21.2785202611012
1463,-157.755568543953,21.2785083360909
1464,-157.756629455285,21.2763480539196
1465,-157.756609424685,21.276250210379
1466,-157.756534331294,21.2759243788071
1467,-157.756452978622,21.2756107330489
1468,-157.756408149217,21.2754123515988
1469,-157.754072675514,21.2805875353865
1470,-157.754046002521,21.2805107161967
1471,-157.751196693073,21.2804675478391
1472,-157.751272001402,21.2804408199879
1473,-157.75440115469,21.2804345885854
1474,-157.75439058136,21.2803895370475
1475,-157.74562391721,21.2867385051779
1476,-157.745647087343,21.2867320291599
1477,-157.749189165248,21.2900185629064
1478,-157.749104199099,21.2899345977036
1479,-157.748302325792,21.2882371795023
1480,-157.748243671108,21.2881251734381
1481,-157.747669693202,21.2907884608189
1482,-157.747893813249,21.2907713224386
1483,-157.747713193409,21.2919707509495
1484,-157.747735947156,21.2918963167617
1485,-157.745640182348,21.2807278485114
1486,-157.745641682418,21.2806936041266
1487,-157.756074426993,21.2986858025078
1488,-157.756074057372,21.2986749629792
1489,-157.756062748397,21.2985745806524
1490,-157.756043796084,21.2984706037354
1491,-157.756021054028,21.2983451141358
1492,-157.755975524051,21.2981821632762
1493,-157.754279265076,21.2897094911002
1494,-157.754366684575,21.2896881124165
1495,-157.755860385648,21.2896379338436
1496,-157.755772371698,21.289574510955
1497,-157.751392667038,21.284883483486
1498,-157.751380254595,21.2848414626634
1499,-157.755891743209,21.2826595113274
1500,-157.75593809067,21.2826066509762
1501,-157.755975593299,21.2825742951676
1502,-157.754627109354,21.2836536426016
1503,-157.754586371864,21.2836447213269
1504,-157.755975593299,21.2825742951676
1505,-157.755944958793,21.2824501338666
1506,-157.755897164323,21.2822672126618
1507,-157.753034508036,21.2895346736863
1508,-157.75308532153,21.2892279967747
1509,-157.757135916589,21.2836047041938
1510,-157.757263375704,21.2835685865211
1511,-157.75094693965,21.2848868199708
1512,-157.750772851586,21.2847037296934
1513,-157.757197701812,21.2846572985955
1514,-157.757412640681,21.284562873378
1515,-157.754086724723,21.2891360060219
1516,-157.754018507548,21.2890907629284
1517,-157.757333964391,21.2868621241877
1518,-157.757295893391,21.2867929465373
1519,-157.755660904327,21.2885952256892
1520,-157.756070400728,21.2885273682435
1521,-157.746493367375,21.2842606696942
1522,-157.746748183082,21.2839961583961
1523,-157.746687913217,21.2858948115963
1524,-157.746605175588,21.2857666231312
1525,-157.75774977763,21.2760000441668
1526,-157.757684753948,21.2758007957702
1527,-157.757621956088,21.2755888615368
1528,-157.757516776778,21.2752512434502
1529,-157.757489763842,21.2751567876557
