"name","elevation","maxdepth","initdepth","surdepth","aponded"
1709,107.3295822,0,0,0,0
1710,103.7561264,0,0,0,0
1711,181.2241211,0,0,0,0
1712,175.5619965,0,0,0,0
1713,173.1382141,0,0,0,0
1714,170.602417,0,0,0,0
1715,162.6614075,0,0,0,0
1716,63.9797096,0,0,0,0
1717,52.0480766,0,0,0,0
1718,49.6326065,0,0,0,0
1719,49.3468666,0,0,0,0
1720,66.9922943,0,0,0,0
1721,84.1361008,0,0,0,0
1722,100.2136612,0,0,0,0
1723,90.3660202,0,0,0,0
1724,328.6977539,0,0,0,0
1725,329.4315796,0,0,0,0
1726,329.3133545,0,0,0,0
1727,325.5830383,0,0,0,0
1728,318.162262,0,0,0,0
1729,312.5840149,0,0,0,0
1730,307.3653259,0,0,0,0
1731,156.5198059,0,0,0,0
1732,155.59198,0,0,0,0
1733,154.6835327,0,0,0,0
1734,151.661972,0,0,0,0
1735,10.1241045,0,0,0,0
1736,9.9397955,0,0,0,0
1737,248.2855072,0,0,0,0
1738,249.9453125,0,0,0,0
1739,245.1587524,0,0,0,0
1740,244.7368927,0,0,0,0
1741,247.1785889,0,0,0,0
1742,244.7368927,0,0,0,0
1743,25.1544132,0,0,0,0
1744,24.5856285,0,0,0,0
1745,61.1761589,0,0,0,0
1746,66.4496078,0,0,0,0
1747,180.5062866,0,0,0,0
1748,198.2816772,0,0,0,0
1749,181.8950348,0,0,0,0
1750,176.2546692,0,0,0,0
1751,160.8286591,0,0,0,0
1752,178.5333099,0,0,0,0
1753,54.0859451,0,0,0,0
1754,47.9611588,0,0,0,0
1755,171.0989532,0,0,0,0
1756,160.8286591,0,0,0,0
1757,222.765686,0,0,0,0
1758,203.4508514,0,0,0,0
1759,243.4779205,0,0,0,0
1760,236.7988281,0,0,0,0
1761,27.8578854,0,0,0,0
1762,24.5702782,0,0,0,0
1763,47.9570122,0,0,0,0
1764,38.8959389,0,0,0,0
1765,299.3371277,0,0,0,0
1766,288.350647,0,0,0,0
1767,-1.1177342,0,0,0,0
1768,-1.194707,0,0,0,0
1769,15.9842005,0,0,0,0
1770,16.1092854,0,0,0,0
1771,16.0687618,0,0,0,0
1772,319.5589905,0,0,0,0
1773,327.1823425,0,0,0,0
1774,9.4753103,0,0,0,0
1775,8.2311878,0,0,0,0
1776,7.5244365,0,0,0,0
1777,6.9285641,0,0,0,0
1778,8.4980001,0,0,0,0
1779,8.3544149,0,0,0,0
1780,356.6914978,0,0,0,0
1781,324.0354004,0,0,0,0
1782,577.7901001,0,0,0,0
1783,576.8244019,0,0,0,0
1784,74.6915588,0,0,0,0
1785,70.6048355,0,0,0,0
1786,678.0291748,0,0,0,0
1787,684.8127441,0,0,0,0
1788,28.4455185,0,0,0,0
1789,25.6292057,0,0,0,0
1790,153.7476959,0,0,0,0
1791,158.8393555,0,0,0,0
1792,164.7286987,0,0,0,0
1793,170.5910034,0,0,0,0
1794,176.8777466,0,0,0,0
1795,182.2795105,0,0,0,0
1796,185.7590332,0,0,0,0
1797,187.6151276,0,0,0,0
1798,199.1412201,0,0,0,0
1799,206.7766113,0,0,0,0
1800,127.568985,0,0,0,0
1801,125.4314423,0,0,0,0
1802,385.7644958,0,0,0,0
1803,313.2351379,0,0,0,0
1804,309.8684387,0,0,0,0
1805,308.8115234,0,0,0,0
1806,306.1242065,0,0,0,0
1807,272.190979,0,0,0,0
1808,286.7198792,0,0,0,0
1809,95.204361,0,0,0,0
1810,118.2833939,0,0,0,0
1811,82.3617249,0,0,0,0
1812,84.573761,0,0,0,0
1813,95.6507568,0,0,0,0
1814,92.0712509,0,0,0,0
1815,200.2841644,0,0,0,0
1816,151.8325195,0,0,0,0
1817,133.3272247,0,0,0,0
1818,125.6902695,0,0,0,0
1819,125.6902695,0,0,0,0
1820,126.9288101,0,0,0,0
1821,124.8920822,0,0,0,0
1822,120.1064987,0,0,0,0
1823,344.78302,0,0,0,0
1824,336.1963501,0,0,0,0
1825,266.990448,0,0,0,0
1826,255.1065216,0,0,0,0
1827,313.5664978,0,0,0,0
1828,308.9689026,0,0,0,0
1829,305.1313477,0,0,0,0
1830,301.8236389,0,0,0,0
1831,299.5533142,0,0,0,0
1832,299.3371277,0,0,0,0
1833,746.8453369,0,0,0,0
1834,716.6415405,0,0,0,0
1835,279.0898743,0,0,0,0
1836,278.0105896,0,0,0,0
1837,16.7271137,0,0,0,0
1838,16.8238297,0,0,0,0
1839,678.8563232,0,0,0,0
1840,651.0258179,0,0,0,0
1841,639.6109619,0,0,0,0
1842,601.6948242,0,0,0,0
1843,912.0188599,0,0,0,0
1844,904.2127686,0,0,0,0
1845,303.0101013,0,0,0,0
1846,296.7024536,0,0,0,0
1847,276.264801,0,0,0,0
1848,278.9721985,0,0,0,0
1849,282.1740112,0,0,0,0
1850,177.0779419,0,0,0,0
1851,182.9736938,0,0,0,0
1852,181.9853058,0,0,0,0
1853,302.9248047,0,0,0,0
1854,279.5478516,0,0,0,0
1855,278.2554932,0,0,0,0
1856,304.5238037,0,0,0,0
1857,299.3371277,0,0,0,0
1858,373.5765686,0,0,0,0
1859,362.3227844,0,0,0,0
1860,166.8281555,0,0,0,0
1861,165.4967346,0,0,0,0
1862,165.4967346,0,0,0,0
1863,166.1932831,0,0,0,0
1864,208.0197296,0,0,0,0
1865,207.4629974,0,0,0,0
