"Subcatchment","X_Coord","Y_Coord"
6,628899.0398,2356347.6624
6,628904.0398,2356347.6624
6,628909.0398,2356342.6624
6,628914.0398,2356337.6624
6,628919.0398,2356332.6624
6,628924.0398,2356327.6624
6,628929.0398,2356327.6624
6,628934.0398,2356327.6624
6,628939.0398,2356327.6624
6,628944.0398,2356327.6624
6,628949.0398,2356327.6624
6,628954.0398,2356327.6624
6,628959.0398,2356327.6624
6,628964.0398,2356327.6624
6,628969.0398,2356322.6624
6,628974.0398,2356317.6624
6,628979.0398,2356312.6624
6,628984.0398,2356307.6624
6,628989.0398,2356302.6624
6,628994.0398,2356297.6624
6,628999.0398,2356292.6624
6,629004.0398,2356287.6624
6,629009.0398,2356282.6624
6,629014.0398,2356277.6624
6,629019.0398,2356272.6624
6,629024.0398,2356267.6624
6,629029.0398,2356262.6624
6,629034.0398,2356257.6624
6,629039.0398,2356257.6624
6,629044.0398,2356257.6624
6,629049.0398,2356257.6624
6,629054.0398,2356257.6624
6,629059.0398,2356252.6624
6,629064.0398,2356247.6624
6,629069.0398,2356252.6624
6,629074.0398,2356257.6624
6,629079.0398,2356257.6624
6,629084.0398,2356257.6624
6,629089.0398,2356257.6624
6,629094.0398,2356257.6624
6,629099.0398,2356252.6624
6,629104.0398,2356247.6624
6,629109.0398,2356247.6624
6,629114.0398,2356247.6624
6,629119.0398,2356247.6624
6,629124.0398,2356247.6624
6,629129.0398,2356247.6624
6,629134.0398,2356247.6624
6,629139.0398,2356247.6624
6,629144.0398,2356247.6624
6,629149.0398,2356247.6624
6,629154.0398,2356247.6624
6,629159.0398,2356242.6624
6,629164.0398,2356237.6624
6,629169.0398,2356237.6624
6,629174.0398,2356237.6624
6,629179.0398,2356237.6624
6,629184.0398,2356237.6624
6,629189.0398,2356242.6624
6,629194.0398,2356247.6624
6,629199.0398,2356247.6624
6,629204.0398,2356247.6624
6,629209.0398,2356247.6624
6,629214.0398,2356247.6624
6,629219.0398,2356252.6624
6,629224.0398,2356257.6624
6,629229.0398,2356262.6624
6,629234.0398,2356267.6624
6,629239.0398,2356272.6624
6,629244.0398,2356277.6624
6,629249.0398,2356282.6624
6,629254.0398,2356287.6624
6,629259.0398,2356292.6624
6,629264.0398,2356297.6624
6,629269.0398,2356302.6624
6,629274.0398,2356307.6624
6,629279.0398,2356312.6624
6,629284.0398,2356317.6624
6,629289.0398,2356317.6624
6,629294.0398,2356317.6624
6,629299.0398,2356317.6624
6,629304.0398,2356317.6624
6,629309.0398,2356317.6624
6,629314.0398,2356317.6624
6,629319.0398,2356317.6624
6,629324.0398,2356317.6624
6,629329.0398,2356317.6624
6,629334.0398,2356317.6624
6,629339.0398,2356317.6624
6,629344.0398,2356317.6624
6,629349.0398,2356317.6624
6,629354.0398,2356317.6624
6,629359.0398,2356312.6624
6,629364.0398,2356307.6624
6,629369.0398,2356302.6624
6,629374.0398,2356297.6624
6,629379.0398,2356297.6624
6,629384.0398,2356297.6624
6,629389.0398,2356297.6624
6,629394.0398,2356297.6624
6,629399.0398,2356297.6624
6,629404.0398,2356297.6624
6,629409.0398,2356297.6624
6,629414.0398,2356297.6624
6,629419.0398,2356297.6624
6,629424.0398,2356297.6624
6,629429.0398,2356297.6624
6,629434.0398,2356297.6624
6,629439.0398,2356297.6624
6,629444.0398,2356297.6624
6,629449.0398,2356292.6624
6,629454.0398,2356287.6624
6,629459.0398,2356287.6624
6,629464.0398,2356287.6624
6,629469.0398,2356287.6624
6,629474.0398,2356287.6624
6,629479.0398,2356287.6624
6,629484.0398,2356287.6624
6,629489.0398,2356287.6624
6,629494.0398,2356287.6624
6,629499.0398,2356287.6624
6,629504.0398,2356287.6624
6,629509.0398,2356287.6624
6,629514.0398,2356287.6624
6,629519.0398,2356282.6624
6,629524.0398,2356277.6624
6,629529.0398,2356277.6624
6,629534.0398,2356277.6624
6,629539.0398,2356277.6624
6,629544.0398,2356277.6624
6,629549.0398,2356272.6624
6,629554.0398,2356267.6624
6,629559.0398,2356267.6624
6,629564.0398,2356267.6624
6,629569.0398,2356267.6624
6,629574.0398,2356267.6624
6,629579.0398,2356267.6624
6,629584.0398,2356267.6624
6,629589.0398,2356262.6624
6,629594.0398,2356257.6624
6,629599.0398,2356257.6624
6,629604.0398,2356257.6624
6,629609.0398,2356257.6624
6,629614.0398,2356257.6624
6,629619.0398,2356257.6624
6,629624.0398,2356257.6624
6,629629.0398,2356262.6624
6,629634.0398,2356267.6624
6,629639.0398,2356272.6624
6,629644.0398,2356277.6624
6,629649.0398,2356277.6624
6,629649.0398,2356272.6624
6,629644.0398,2356267.6624
6,629639.0398,2356262.6624
6,629639.0398,2356257.6624
6,629639.0398,2356252.6624
6,629639.0398,2356247.6624
6,629639.0398,2356242.6624
6,629639.0398,2356237.6624
6,629639.0398,2356232.6624
6,629639.0398,2356227.6624
6,629639.0398,2356222.6624
6,629639.0398,2356217.6624
6,629639.0398,2356212.6624
6,629639.0398,2356207.6624
6,629639.0398,2356202.6624
6,629639.0398,2356197.6624
6,629639.0398,2356192.6624
6,629639.0398,2356187.6624
6,629639.0398,2356182.6624
6,629639.0398,2356177.6624
6,629639.0398,2356172.6624
6,629639.0398,2356167.6624
6,629639.0398,2356162.6624
6,629634.0398,2356157.6624
6,629629.0398,2356152.6624
6,629629.0398,2356147.6624
6,629629.0398,2356142.6624
6,629629.0398,2356137.6624
6,629629.0398,2356132.6624
6,629624.0398,2356127.6624
6,629619.0398,2356122.6624
6,629619.0398,2356117.6624
6,629619.0398,2356112.6624
6,629614.0398,2356107.6624
6,629609.0398,2356102.6624
6,629604.0398,2356097.6624
6,629599.0398,2356092.6624
6,629599.0398,2356087.6624
6,629599.0398,2356082.6624
6,629599.0398,2356077.6624
6,629599.0398,2356072.6624
6,629599.0398,2356067.6624
6,629599.0398,2356062.6624
6,629599.0398,2356057.6624
6,629599.0398,2356052.6624
6,629599.0398,2356047.6624
6,629599.0398,2356042.6624
6,629594.0398,2356037.6624
6,629589.0398,2356032.6624
6,629589.0398,2356027.6624
6,629589.0398,2356022.6624
6,629589.0398,2356017.6624
6,629589.0398,2356012.6624
6,629584.0398,2356007.6624
6,629579.0398,2356002.6624
6,629579.0398,2355997.6624
6,629579.0398,2355992.6624
6,629579.0398,2355987.6624
6,629579.0398,2355982.6624
6,629579.0398,2355977.6624
6,629579.0398,2355972.6624
6,629574.0398,2355967.6624
6,629569.0398,2355962.6624
6,629569.0398,2355957.6624
6,629569.0398,2355952.6624
6,629569.0398,2355947.6624
6,629569.0398,2355942.6624
6,629569.0398,2355937.6624
6,629569.0398,2355932.6624
6,629569.0398,2355927.6624
6,629569.0398,2355922.6624
6,629569.0398,2355917.6624
6,629569.0398,2355912.6624
6,629564.0398,2355907.6624
6,629559.0398,2355902.6624
6,629559.0398,2355897.6624
6,629559.0398,2355892.6624
6,629559.0398,2355887.6624
6,629559.0398,2355882.6624
6,629559.0398,2355877.6624
6,629559.0398,2355872.6624
6,629554.0398,2355867.6624
6,629549.0398,2355862.6624
6,629549.0398,2355857.6624
6,629549.0398,2355852.6624
6,629549.0398,2355847.6624
6,629549.0398,2355842.6624
6,629549.0398,2355837.6624
6,629549.0398,2355832.6624
6,629549.0398,2355827.6624
6,629549.0398,2355822.6624
6,629554.0398,2355817.6624
6,629559.0398,2355812.6624
6,629559.0398,2355807.6624
6,629559.0398,2355802.6624
6,629559.0398,2355797.6624
6,629559.0398,2355792.6624
6,629559.0398,2355787.6624
6,629559.0398,2355782.6624
6,629559.0398,2355777.6624
6,629559.0398,2355772.6624
6,629554.0398,2355767.6624
6,629549.0398,2355762.6624
6,629549.0398,2355757.6624
6,629549.0398,2355752.6624
6,629549.0398,2355747.6624
6,629549.0398,2355742.6624
6,629549.0398,2355737.6624
6,629549.0398,2355732.6624
6,629549.0398,2355727.6624
6,629549.0398,2355722.6624
6,629549.0398,2355717.6624
6,629549.0398,2355712.6624
6,629544.0398,2355707.6624
6,629539.0398,2355702.6624
6,629539.0398,2355697.6624
6,629539.0398,2355692.6624
6,629539.0398,2355687.6624
6,629539.0398,2355682.6624
6,629534.0398,2355677.6624
6,629529.0398,2355672.6624
6,629524.0398,2355667.6624
6,629519.0398,2355662.6624
6,629519.0398,2355657.6624
6,629519.0398,2355652.6624
6,629519.0398,2355647.6624
6,629519.0398,2355642.6624
6,629519.0398,2355637.6624
6,629519.0398,2355632.6624
6,629519.0398,2355627.6624
6,629519.0398,2355622.6624
6,629519.0398,2355617.6624
6,629519.0398,2355612.6624
6,629519.0398,2355607.6624
6,629519.0398,2355602.6624
6,629519.0398,2355597.6624
6,629519.0398,2355592.6624
6,629519.0398,2355587.6624
6,629519.0398,2355582.6624
6,629519.0398,2355577.6624
6,629519.0398,2355572.6624
6,629519.0398,2355567.6624
6,629519.0398,2355562.6624
6,629514.0398,2355557.6624
6,629509.0398,2355552.6624
6,629509.0398,2355547.6624
6,629509.0398,2355542.6624
6,629504.0398,2355537.6624
6,629499.0398,2355532.6624
6,629494.0398,2355527.6624
6,629489.0398,2355522.6624
6,629484.0398,2355517.6624
6,629479.0398,2355512.6624
6,629474.0398,2355507.6624
6,629469.0398,2355502.6624
6,629469.0398,2355497.6624
6,629469.0398,2355492.6624
6,629464.0398,2355487.6624
6,629459.0398,2355482.6624
6,629454.0398,2355477.6624
6,629449.0398,2355472.6624
6,629444.0398,2355467.6624
6,629439.0398,2355462.6624
6,629439.0398,2355457.6624
6,629439.0398,2355452.6624
6,629434.0398,2355447.6624
6,629429.0398,2355442.6624
6,629429.0398,2355437.6624
6,629429.0398,2355432.6624
6,629424.0398,2355427.6624
6,629419.0398,2355422.6624
6,629419.0398,2355417.6624
6,629419.0398,2355412.6624
6,629414.0398,2355407.6624
6,629409.0398,2355402.6624
6,629404.0398,2355397.6624
6,629399.0398,2355392.6624
6,629399.0398,2355387.6624
6,629399.0398,2355382.6624
6,629399.0398,2355377.6624
6,629399.0398,2355372.6624
6,629399.0398,2355367.6624
6,629399.0398,2355362.6624
6,629394.0398,2355357.6624
6,629389.0398,2355352.6624
6,629389.0398,2355347.6624
6,629389.0398,2355342.6624
6,629384.0398,2355337.6624
6,629379.0398,2355332.6624
6,629374.0398,2355327.6624
6,629369.0398,2355322.6624
6,629369.0398,2355317.6624
6,629369.0398,2355312.6624
6,629364.0398,2355307.6624
6,629359.0398,2355302.6624
6,629359.0398,2355297.6624
6,629359.0398,2355292.6624
6,629359.0398,2355287.6624
6,629359.0398,2355282.6624
6,629354.0398,2355277.6624
6,629349.0398,2355272.6624
6,629344.0398,2355267.6624
6,629339.0398,2355262.6624
6,629339.0398,2355257.6624
6,629339.0398,2355252.6624
6,629334.0398,2355247.6624
6,629329.0398,2355242.6624
6,629329.0398,2355237.6624
6,629329.0398,2355232.6624
6,629329.0398,2355227.6624
6,629329.0398,2355222.6624
6,629329.0398,2355217.6624
6,629329.0398,2355212.6624
6,629324.0398,2355207.6624
6,629319.0398,2355202.6624
6,629319.0398,2355197.6624
6,629319.0398,2355192.6624
6,629319.0398,2355187.6624
6,629319.0398,2355182.6624
6,629314.0398,2355177.6624
6,629309.0398,2355172.6624
6,629309.0398,2355167.6624
6,629309.0398,2355162.6624
6,629309.0398,2355157.6624
6,629309.0398,2355152.6624
6,629304.0398,2355147.6624
6,629299.0398,2355142.6624
6,629294.0398,2355137.6624
6,629289.0398,2355137.6624
6,629284.0398,2355137.6624
6,629279.0398,2355137.6624
6,629274.0398,2355137.6624
6,629269.0398,2355137.6624
6,629264.0398,2355137.6624
6,629259.0398,2355137.6624
6,629254.0398,2355137.6624
6,629249.0398,2355137.6624
6,629244.0398,2355137.6624
6,629239.0398,2355137.6624
6,629234.0398,2355137.6624
6,629229.0398,2355142.6624
6,629224.0398,2355147.6624
6,629219.0398,2355147.6624
6,629214.0398,2355147.6624
6,629209.0398,2355147.6624
6,629204.0398,2355147.6624
6,629199.0398,2355147.6624
6,629194.0398,2355147.6624
6,629189.0398,2355147.6624
6,629184.0398,2355147.6624
6,629179.0398,2355147.6624
6,629174.0398,2355147.6624
6,629169.0398,2355147.6624
6,629164.0398,2355147.6624
6,629159.0398,2355142.6624
6,629154.0398,2355137.6624
6,629149.0398,2355132.6624
6,629144.0398,2355127.6624
6,629139.0398,2355122.6624
6,629134.0398,2355117.6624
6,629129.0398,2355112.6624
6,629124.0398,2355107.6624
6,629119.0398,2355102.6624
6,629114.0398,2355097.6624
6,629109.0398,2355092.6624
6,629109.0398,2355087.6624
6,629104.0398,2355087.6624
6,629099.0398,2355087.6624
6,629094.0398,2355087.6624
6,629089.0398,2355087.6624
6,629084.0398,2355087.6624
6,629079.0398,2355092.6624
6,629074.0398,2355097.6624
6,629069.0398,2355102.6624
6,629064.0398,2355107.6624
6,629059.0398,2355112.6624
6,629054.0398,2355117.6624
6,629049.0398,2355122.6624
6,629044.0398,2355127.6624
6,629039.0398,2355132.6624
6,629034.0398,2355137.6624
6,629029.0398,2355142.6624
6,629024.0398,2355147.6624
6,629019.0398,2355152.6624
6,629014.0398,2355157.6624
6,629009.0398,2355157.6624
6,629004.0398,2355157.6624
6,628999.0398,2355157.6624
6,628994.0398,2355157.6624
6,628989.0398,2355157.6624
6,628984.0398,2355157.6624
6,628979.0398,2355157.6624
6,628974.0398,2355157.6624
6,628969.0398,2355157.6624
6,628964.0398,2355157.6624
6,628959.0398,2355157.6624
6,628954.0398,2355157.6624
6,628949.0398,2355157.6624
6,628944.0398,2355157.6624
6,628939.0398,2355162.6624
6,628934.0398,2355167.6624
6,628929.0398,2355167.6624
6,628924.0398,2355167.6624
6,628919.0398,2355167.6624
6,628914.0398,2355167.6624
6,628909.0398,2355167.6624
6,628904.0398,2355167.6624
6,628899.0398,2355172.6624
6,628894.0398,2355177.6624
6,628889.0398,2355177.6624
6,628884.0398,2355177.6624
6,628879.0398,2355177.6624
6,628874.0398,2355177.6624
6,628869.0398,2355177.6624
6,628864.0398,2355177.6624
6,628859.0398,2355177.6624
6,628854.0398,2355177.6624
6,628849.0398,2355177.6624
6,628844.0398,2355177.6624
6,628839.0398,2355177.6624
6,628834.0398,2355177.6624
6,628829.0398,2355177.6624
6,628824.0398,2355177.6624
6,628819.0398,2355177.6624
6,628814.0398,2355177.6624
6,628809.0398,2355177.6624
6,628804.0398,2355177.6624
6,628799.0398,2355177.6624
6,628794.0398,2355177.6624
6,628789.0398,2355177.6624
6,628784.0398,2355177.6624
6,628779.0398,2355172.6624
6,628774.0398,2355167.6624
6,628769.0398,2355167.6624
6,628764.0398,2355167.6624
6,628759.0398,2355167.6624
6,628754.0398,2355167.6624
6,628749.0398,2355167.6624
6,628744.0398,2355167.6624
6,628739.0398,2355167.6624
6,628734.0398,2355167.6624
6,628729.0398,2355167.6624
6,628724.0398,2355167.6624
6,628719.0398,2355167.6624
6,628714.0398,2355167.6624
6,628709.0398,2355162.6624
6,628704.0398,2355157.6624
6,628699.0398,2355157.6624
6,628694.0398,2355157.6624
6,628689.0398,2355157.6624
6,628684.0398,2355157.6624
6,628679.0398,2355157.6624
6,628674.0398,2355157.6624
6,628669.0398,2355152.6624
6,628664.0398,2355147.6624
6,628659.0398,2355147.6624
6,628654.0398,2355147.6624
6,628649.0398,2355147.6624
6,628644.0398,2355147.6624
6,628639.0398,2355147.6624
6,628634.0398,2355147.6624
6,628629.0398,2355142.6624
6,628624.0398,2355137.6624
6,628619.0398,2355132.6624
6,628614.0398,2355127.6624
6,628609.0398,2355122.6624
6,628604.0398,2355117.6624
6,628599.0398,2355117.6624
6,628594.0398,2355117.6624
6,628589.0398,2355117.6624
6,628589.0398,2355122.6624
6,628584.0398,2355127.6624
6,628579.0398,2355132.6624
6,628574.0398,2355137.6624
6,628569.0398,2355137.6624
6,628564.0398,2355137.6624
6,628559.0398,2355142.6624
6,628554.0398,2355147.6624
6,628549.0398,2355152.6624
6,628544.0398,2355157.6624
6,628539.0398,2355162.6624
6,628534.0398,2355167.6624
6,628529.0398,2355167.6624
6,628524.0398,2355167.6624
6,628519.0398,2355172.6624
6,628519.0398,2355177.6624
6,628519.0398,2355182.6624
6,628514.0398,2355187.6624
6,628509.0398,2355192.6624
6,628509.0398,2355197.6624
6,628509.0398,2355202.6624
6,628509.0398,2355207.6624
6,628509.0398,2355212.6624
6,628504.0398,2355217.6624
6,628499.0398,2355222.6624
6,628499.0398,2355227.6624
6,628499.0398,2355232.6624
6,628499.0398,2355237.6624
6,628499.0398,2355242.6624
6,628499.0398,2355247.6624
6,628499.0398,2355252.6624
6,628504.0398,2355257.6624
6,628509.0398,2355262.6624
6,628509.0398,2355267.6624
6,628509.0398,2355272.6624
6,628514.0398,2355277.6624
6,628519.0398,2355282.6624
6,628519.0398,2355287.6624
6,628519.0398,2355292.6624
6,628519.0398,2355297.6624
6,628519.0398,2355302.6624
6,628519.0398,2355307.6624
6,628519.0398,2355312.6624
6,628519.0398,2355317.6624
6,628519.0398,2355322.6624
6,628524.0398,2355327.6624
6,628529.0398,2355332.6624
6,628529.0398,2355337.6624
6,628529.0398,2355342.6624
6,628529.0398,2355347.6624
6,628529.0398,2355352.6624
6,628534.0398,2355357.6624
6,628539.0398,2355362.6624
6,628534.0398,2355367.6624
6,628529.0398,2355372.6624
6,628524.0398,2355377.6624
6,628519.0398,2355382.6624
6,628514.0398,2355387.6624
6,628509.0398,2355392.6624
6,628504.0398,2355397.6624
6,628499.0398,2355402.6624
6,628499.0398,2355407.6624
6,628499.0398,2355412.6624
6,628494.0398,2355417.6624
6,628489.0398,2355422.6624
6,628489.0398,2355427.6624
6,628489.0398,2355432.6624
6,628489.0398,2355437.6624
6,628489.0398,2355442.6624
6,628489.0398,2355447.6624
6,628489.0398,2355452.6624
6,628484.0398,2355457.6624
6,628479.0398,2355462.6624
6,628479.0398,2355467.6624
6,628479.0398,2355472.6624
6,628479.0398,2355477.6624
6,628479.0398,2355482.6624
6,628479.0398,2355487.6624
6,628479.0398,2355492.6624
6,628479.0398,2355497.6624
6,628479.0398,2355502.6624
6,628479.0398,2355507.6624
6,628479.0398,2355512.6624
6,628479.0398,2355517.6624
6,628479.0398,2355522.6624
6,628474.0398,2355527.6624
6,628469.0398,2355532.6624
6,628469.0398,2355537.6624
6,628469.0398,2355542.6624
6,628469.0398,2355547.6624
6,628469.0398,2355552.6624
6,628469.0398,2355557.6624
6,628469.0398,2355562.6624
6,628469.0398,2355567.6624
6,628469.0398,2355572.6624
6,628469.0398,2355577.6624
6,628469.0398,2355582.6624
6,628469.0398,2355587.6624
6,628469.0398,2355592.6624
6,628469.0398,2355597.6624
6,628469.0398,2355602.6624
6,628469.0398,2355607.6624
6,628469.0398,2355612.6624
6,628464.0398,2355617.6624
6,628459.0398,2355622.6624
6,628459.0398,2355627.6624
6,628459.0398,2355632.6624
6,628459.0398,2355637.6624
6,628459.0398,2355642.6624
6,628459.0398,2355647.6624
6,628459.0398,2355652.6624
6,628459.0398,2355657.6624
6,628459.0398,2355662.6624
6,628459.0398,2355667.6624
6,628459.0398,2355672.6624
6,628459.0398,2355677.6624
6,628459.0398,2355682.6624
6,628459.0398,2355687.6624
6,628459.0398,2355692.6624
6,628454.0398,2355697.6624
6,628449.0398,2355702.6624
6,628449.0398,2355707.6624
6,628449.0398,2355712.6624
6,628449.0398,2355717.6624
6,628449.0398,2355722.6624
6,628449.0398,2355727.6624
6,628449.0398,2355732.6624
6,628449.0398,2355737.6624
6,628449.0398,2355742.6624
6,628449.0398,2355747.6624
6,628449.0398,2355752.6624
6,628449.0398,2355757.6624
6,628449.0398,2355762.6624
6,628449.0398,2355767.6624
6,628449.0398,2355772.6624
6,628449.0398,2355777.6624
6,628449.0398,2355782.6624
6,628449.0398,2355787.6624
6,628449.0398,2355792.6624
6,628449.0398,2355797.6624
6,628449.0398,2355802.6624
6,628449.0398,2355807.6624
6,628449.0398,2355812.6624
6,628444.0398,2355817.6624
6,628439.0398,2355822.6624
6,628439.0398,2355827.6624
6,628439.0398,2355832.6624
6,628439.0398,2355837.6624
6,628439.0398,2355842.6624
6,628439.0398,2355847.6624
6,628439.0398,2355852.6624
6,628439.0398,2355857.6624
6,628439.0398,2355862.6624
6,628439.0398,2355867.6624
6,628439.0398,2355872.6624
6,628439.0398,2355877.6624
6,628439.0398,2355882.6624
6,628439.0398,2355887.6624
6,628439.0398,2355892.6624
6,628439.0398,2355897.6624
6,628439.0398,2355902.6624
6,628439.0398,2355907.6624
6,628439.0398,2355912.6624
6,628439.0398,2355917.6624
6,628439.0398,2355922.6624
6,628439.0398,2355927.6624
6,628439.0398,2355932.6624
6,628439.0398,2355937.6624
6,628439.0398,2355942.6624
6,628434.0398,2355947.6624
6,628429.0398,2355952.6624
6,628429.0398,2355957.6624
6,628429.0398,2355962.6624
6,628429.0398,2355967.6624
6,628429.0398,2355972.6624
6,628429.0398,2355977.6624
6,628429.0398,2355982.6624
6,628429.0398,2355987.6624
6,628429.0398,2355992.6624
6,628429.0398,2355997.6624
6,628429.0398,2356002.6624
6,628429.0398,2356007.6624
6,628429.0398,2356012.6624
6,628429.0398,2356017.6624
6,628429.0398,2356022.6624
6,628429.0398,2356027.6624
6,628429.0398,2356032.6624
6,628424.0398,2356037.6624
6,628419.0398,2356042.6624
6,628419.0398,2356047.6624
6,628419.0398,2356052.6624
6,628419.0398,2356057.6624
6,628419.0398,2356062.6624
6,628419.0398,2356067.6624
6,628419.0398,2356072.6624
6,628419.0398,2356077.6624
6,628419.0398,2356082.6624
6,628419.0398,2356087.6624
6,628419.0398,2356092.6624
6,628424.0398,2356097.6624
6,628429.0398,2356102.6624
6,628434.0398,2356107.6624
6,628439.0398,2356112.6624
6,628444.0398,2356117.6624
6,628449.0398,2356122.6624
6,628449.0398,2356127.6624
6,628449.0398,2356132.6624
6,628444.0398,2356137.6624
6,628439.0398,2356142.6624
6,628434.0398,2356147.6624
6,628429.0398,2356152.6624
6,628424.0398,2356157.6624
6,628419.0398,2356162.6624
6,628414.0398,2356167.6624
6,628409.0398,2356172.6624
6,628409.0398,2356177.6624
6,628409.0398,2356182.6624
6,628409.0398,2356187.6624
6,628409.0398,2356192.6624
6,628409.0398,2356197.6624
6,628409.0398,2356202.6624
6,628409.0398,2356207.6624
6,628409.0398,2356212.6624
6,628404.0398,2356217.6624
6,628399.0398,2356222.6624
6,628399.0398,2356227.6624
6,628399.0398,2356232.6624
6,628399.0398,2356237.6624
6,628399.0398,2356242.6624
6,628399.0398,2356247.6624
6,628399.0398,2356252.6624
6,628399.0398,2356257.6624
6,628399.0398,2356262.6624
6,628399.0398,2356267.6624
6,628399.0398,2356272.6624
6,628399.0398,2356277.6624
6,628399.0398,2356282.6624
6,628399.0398,2356287.6624
6,628399.0398,2356292.6624
6,628394.0398,2356297.6624
6,628389.0398,2356302.6624
6,628389.0398,2356307.6624
6,628389.0398,2356312.6624
6,628389.0398,2356317.6624
6,628389.0398,2356322.6624
6,628389.0398,2356327.6624
6,628389.0398,2356332.6624
6,628389.0398,2356337.6624
6,628389.0398,2356342.6624
6,628389.0398,2356347.6624
6,628389.0398,2356352.6624
6,628389.0398,2356357.6624
6,628389.0398,2356362.6624
6,628389.0398,2356367.6624
6,628389.0398,2356372.6624
6,628389.0398,2356377.6624
6,628389.0398,2356382.6624
6,628389.0398,2356387.6624
6,628389.0398,2356392.6624
6,628389.0398,2356397.6624
6,628389.0398,2356402.6624
6,628389.0398,2356407.6624
6,628389.0398,2356412.6624
6,628389.0398,2356417.6624
6,628389.0398,2356422.6624
6,628389.0398,2356427.6624
6,628389.0398,2356432.6624
6,628389.0398,2356437.6624
6,628389.0398,2356442.6624
6,628389.0398,2356447.6624
6,628389.0398,2356452.6624
6,628389.0398,2356457.6624
6,628389.0398,2356462.6624
6,628389.0398,2356467.6624
6,628389.0398,2356472.6624
6,628389.0398,2356477.6624
6,628389.0398,2356482.6624
6,628389.0398,2356487.6624
6,628389.0398,2356492.6624
6,628389.0398,2356497.6624
6,628389.0398,2356502.6624
6,628389.0398,2356507.6624
6,628389.0398,2356512.6624
6,628394.0398,2356517.6624
6,628399.0398,2356522.6624
6,628399.0398,2356527.6624
6,628399.0398,2356532.6624
6,628399.0398,2356537.6624
6,628399.0398,2356542.6624
6,628399.0398,2356547.6624
6,628399.0398,2356552.6624
6,628404.0398,2356557.6624
6,628409.0398,2356562.6624
6,628409.0398,2356567.6624
6,628409.0398,2356572.6624
6,628409.0398,2356577.6624
6,628409.0398,2356582.6624
6,628409.0398,2356587.6624
6,628409.0398,2356592.6624
6,628409.0398,2356597.6624
6,628409.0398,2356602.6624
6,628414.0398,2356607.6624
6,628419.0398,2356612.6624
6,628419.0398,2356617.6624
6,628419.0398,2356622.6624
6,628419.0398,2356627.6624
6,628419.0398,2356632.6624
6,628419.0398,2356637.6624
6,628419.0398,2356642.6624
6,628424.0398,2356647.6624
6,628429.0398,2356652.6624
6,628429.0398,2356657.6624
6,628429.0398,2356662.6624
6,628429.0398,2356667.6624
6,628429.0398,2356672.6624
7,630054.0398,2355407.6624
7,630059.0398,2355407.6624
7,630059.0398,2355402.6624
7,630059.0398,2355397.6624
7,630059.0398,2355392.6624
7,630059.0398,2355387.6624
7,630059.0398,2355382.6624
7,630059.0398,2355377.6624
7,630059.0398,2355372.6624
7,630064.0398,2355367.6624
7,630069.0398,2355362.6624
7,630069.0398,2355357.6624
7,630069.0398,2355352.6624
7,630069.0398,2355347.6624
7,630069.0398,2355342.6624
7,630069.0398,2355337.6624
7,630069.0398,2355332.6624
7,630074.0398,2355327.6624
7,630079.0398,2355322.6624
7,630079.0398,2355317.6624
7,630079.0398,2355312.6624
7,630079.0398,2355307.6624
7,630079.0398,2355302.6624
7,630084.0398,2355297.6624
7,630089.0398,2355292.6624
7,630089.0398,2355287.6624
7,630089.0398,2355282.6624
7,630089.0398,2355277.6624
7,630089.0398,2355272.6624
7,630089.0398,2355267.6624
7,630089.0398,2355262.6624
7,630089.0398,2355257.6624
7,630089.0398,2355252.6624
7,630089.0398,2355247.6624
7,630089.0398,2355242.6624
7,630089.0398,2355237.6624
7,630089.0398,2355232.6624
7,630089.0398,2355227.6624
7,630089.0398,2355222.6624
7,630089.0398,2355217.6624
7,630089.0398,2355212.6624
7,630089.0398,2355207.6624
7,630089.0398,2355202.6624
7,630089.0398,2355197.6624
7,630089.0398,2355192.6624
7,630089.0398,2355187.6624
7,630089.0398,2355182.6624
7,630084.0398,2355177.6624
7,630079.0398,2355172.6624
7,630079.0398,2355167.6624
7,630079.0398,2355162.6624
7,630079.0398,2355157.6624
7,630079.0398,2355152.6624
7,630074.0398,2355147.6624
7,630069.0398,2355142.6624
7,630064.0398,2355137.6624
7,630059.0398,2355132.6624
7,630059.0398,2355127.6624
7,630059.0398,2355122.6624
7,630054.0398,2355117.6624
7,630049.0398,2355112.6624
7,630044.0398,2355107.6624
7,630039.0398,2355102.6624
7,630034.0398,2355097.6624
7,630029.0398,2355092.6624
7,630024.0398,2355087.6624
7,630019.0398,2355082.6624
7,630019.0398,2355077.6624
7,630019.0398,2355072.6624
7,630014.0398,2355067.6624
7,630009.0398,2355062.6624
7,630009.0398,2355057.6624
7,630009.0398,2355052.6624
7,630009.0398,2355047.6624
7,630009.0398,2355042.6624
7,630009.0398,2355037.6624
7,630009.0398,2355032.6624
7,630009.0398,2355027.6624
7,630009.0398,2355022.6624
7,630004.0398,2355017.6624
7,629999.0398,2355012.6624
7,629999.0398,2355007.6624
7,629999.0398,2355002.6624
7,629999.0398,2354997.6624
7,629999.0398,2354992.6624
7,629999.0398,2354987.6624
7,629999.0398,2354982.6624
7,629999.0398,2354977.6624
7,629999.0398,2354972.6624
7,629999.0398,2354967.6624
7,629999.0398,2354962.6624
7,629999.0398,2354957.6624
7,629999.0398,2354952.6624
7,629999.0398,2354947.6624
7,629999.0398,2354942.6624
