OBJECTID_1,OBJECTID,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,Shape_Leng,ORIG_FID,POINT_X,POINT_Y,RASTERVALU
281,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753983355747238,21.320456871187730,2
282,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753830601401091,21.320633071758891,2
283,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753448756454929,21.321211379001966,2
284,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753372370738276,21.321271970824853,2
285,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753248935190186,21.321332575238216,2
286,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.753037415544270,21.321503369984612,2
287,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752943439088426,21.321580452675789,2
288,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752867070458905,21.321696059625481,2
289,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752837687809006,21.321773171095003,2
290,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752773080513236,21.321888865278936,2
291,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752743691568071,21.321943933465832,2
292,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752667287865023,21.322109134429070,2
293,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752637943885986,21.322147671278060,2
294,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752532173720823,21.322285373671093,2
295,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752467562827746,21.322390045764053,2
296,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752426411649537,21.322445117548170,2
297,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752332444186919,21.322555263814422,2
298,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752226735175668,21.322731539928668,2
299,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752132673284223,21.322852706487254,2
300,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752120967708464,21.322880262614092,2
301,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.752073926870196,21.322902226756412,2
302,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751968205268440,21.323045439295640,2
303,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751903583583498,21.323117048712902,2
304,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751903589878737,21.323139091096209,2
305,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751874194638333,21.323172116899741,2
306,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751862398231054,21.323221714510566,2
307,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751797806223749,21.323392422922041,2
308,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751557001054721,21.323821993989895,2
309,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751492328108441,21.323888092361642,2
310,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751251446497037,21.324064358583314,2
311,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751216122925712,21.324102939499085,2
312,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751139780376548,21.324158020276457,2
313,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751110377941558,21.324169003696625,2
314,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751080988097101,21.324224071883464,2
315,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751004613172341,21.324328747573702,2
316,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.751004619467579,21.324350789957066,2
317,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750992913891821,21.324378255252327,2
318,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750945953093236,21.324515941457605,2
319,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750869567376611,21.324587552673449,2
320,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750840196417897,21.324708748010380,2
321,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750669783883382,21.324862951164334,2
322,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750534588800207,21.324945598860324,2
323,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750270217796299,21.325083294058800,2
324,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750164374786038,21.325149447289220,2
325,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.750135028109042,21.325187984138211,2
326,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.749858861597147,21.325375276048192,2
327,9698,1855.021189999999933,PERENNIAL,1,3-3-05,33005000.000000000000000,33005007.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,1855.014920119999942,3,-157.749676718305864,21.325457843704555,2
328,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746531935700233,21.323046446536353,3
329,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746567235889188,21.322919787818023,3
330,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746596576270946,21.322677542834413,3
331,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746567186426489,21.322550851740459,3
332,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746502469413400,21.322451811202200,3
333,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746426029737449,21.322314108809110,3
334,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746384903740278,21.322286611138225,3
335,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746337888982367,21.322226005825542,3
336,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746320287451283,21.322198501859418,3
337,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746290826560369,21.322171000591254,3
338,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746261451105056,21.322099415455682,3
339,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746226201278148,21.322049828636750,3
340,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746214312240681,21.321383505644349,3
341,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746214292455591,21.321306449033443,3
342,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746137803316941,21.321163235594895,3
343,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746120251248556,21.321141242674287,3
344,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746061417600316,21.321042065439030,3
345,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745984986018271,21.320937517452535,3
346,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745890948408515,21.320783334083671,3
347,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745890936717331,21.320739249316944,3
348,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745879172685648,21.320728230823249,3
349,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745849701902188,21.320474977238462,3
350,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745890886355284,21.320359292047726,3
351,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745937818375580,21.320293244038055,3
352,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745955494550401,21.320232671100939,3
353,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.745955462174805,21.320111437992523,3
354,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746002471536798,21.319968333371946,3
355,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746090552936636,21.319836105152206,3
356,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746595885591631,21.319351423629371,3
357,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746748576085878,21.319103593855800,3
358,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746760372493156,21.319054087076495,3
359,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746795651098381,21.319032036599253,3
360,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746807351278221,21.318982438988428,3
361,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746824941118120,21.318965948120081,3
362,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746836738424719,21.318916350509198,3
363,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746872016130624,21.318894300031957,3
364,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746913044101689,21.318740130152946,3
365,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.746948298425195,21.318448244390993,3
366,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747007006168360,21.318255540360951,3
367,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747024578921156,21.317820518502174,3
368,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747053939087976,21.317655241096531,3
369,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747100843229305,21.317490093193271,3
370,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747112645931821,21.317462537965810,3
371,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747341596237646,21.316531877244415,3
372,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747341542278321,21.316333587525094,3
373,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747376828977451,21.316162842241454,3
374,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747435515136885,21.316074749150403,3
375,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747523695462149,21.315964563313969,3
376,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747588310851825,21.315882024435950,3
377,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747617623354614,21.315722257176503,3
378,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747635271650438,21.315573602839549,3
379,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747617611663429,21.315507525152213,3
380,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747541229544083,21.315397377986642,3
381,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747453033031007,21.315270791214118,3
382,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747417769714275,21.315166098436748,3
383,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747405919347671,21.315017496260509,3
384,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747417646507159,21.314896352184974,3
385,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747464699036613,21.314747645687362,3
386,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747494007042775,21.314576947168405,3
387,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747558631425676,21.314345624451050,3
388,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747570386464133,21.314323579369727,3
389,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747676022630316,21.313894000207995,3
390,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747676056804551,21.313844496126649,3
391,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747740647912536,21.313673788614494,3
392,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747752350790336,21.313635212195322,3
393,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747799302595723,21.313475484506057,3
394,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747828724815776,21.313370822305671,3
395,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747922632023830,21.313062478950314,3
396,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747940317191848,21.313045898149710,3
397,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.747940255138644,21.312996394068364,3
398,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748016619271539,21.312869676894138,3
399,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748016597687808,21.312792619383913,3
400,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748045998324130,21.312781546930921,3
401,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748057774946318,21.312665913001524,3
402,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748092954626117,21.312643951557163,3
403,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748104697973417,21.312577821709169,3
404,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748169278289538,21.312374051521317,3
405,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748228048085934,21.312241874562915,3
406,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748275022374344,21.312170315507728,3
407,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748333793969380,21.312049159740980,3
408,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748515921972199,21.311795764962653,3
409,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748551136725553,21.311724210404009,3
410,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748762594318237,21.311388283942222,3
411,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.748944781676300,21.311173464683691,3
412,9705,2587.057389999999941,PERENNIAL,1,3-3-05,33005000.000000000000000,33005004.000000000000000,3,Wailupe,Wailupe Gl,Koko Head, ,2587.041022939999948,4,-157.749038723058590,21.310997193066044,3
